date,open,high,low,close,volume,oi
12/31/2003,1513.616,1516.523,1491.248,1497.044,21645524,0
01/02/2004,1492.724,1526.244,1491.694,1517.193,18978088,0
01/05/2004,1516.797,1568.815,1516.697,1568.353,32784966,0
01/06/2004,1568.899,1589.083,1557.927,1574.523,36703572,0
01/07/2004,1574.102,1594.997,1565.087,1587.204,34482972,0
01/08/2004,1587.451,1616.576,1582.88,1610.126,32013228,0
01/09/2004,1612.39,1618.764,1579.686,1581.466,35958288,0
01/12/2004,1579.875,1619.094,1573.77,1618.518,26156496,0
01/13/2004,1622.047,1627.486,1596.718,1612.683,28434554,0
01/14/2004,1612.916,1613.153,1585.906,1592.423,22763200,0
01/15/2004,1591.818,1601.414,1582.357,1586.493,20285774,0
01/16/2004,1589.377,1604.756,1579.241,1600.425,21985944,0
01/29/2004,1605.247,1629.178,1603.314,1628.837,19910392,0
01/30/2004,1631.11,1634.413,1589.401,1590.729,26500536,0
02/02/2004,1630.654,1650.291,1585.958,1623.88,40309888,0
02/03/2004,1625.288,1650.236,1615.813,1649.282,28195284,0
02/04/2004,1652.614,1685.765,1652.613,1685.159,36039924,0
02/05/2004,1690.938,1693.9,1674.623,1693.428,36343792,0
02/06/2004,1690.559,1705.908,1671.396,1679.193,36763884,0
02/09/2004,1679.581,1703.772,1679.096,1703.529,28825142,0
02/10/2004,1708.896,1715.464,1683.596,1691.009,30284730,0
02/11/2004,1691.608,1692.902,1660.009,1677.759,29288748,0
02/12/2004,1679.081,1693.013,1660.313,1663.832,29156698,0
02/13/2004,1664.603,1672.439,1653.24,1658.539,24025736,0
02/16/2004,1661.452,1697.26,1661.4449,1696.827,25466728,0
02/17/2004,1701.409,1710.857,1693.965,1703.774,31976010,0
02/18/2004,1704.745,1719.888,1697.317,1717.096,31098174,0
02/19/2004,1719.309,1728.022,1710.705,1717.015,28931694,0
02/20/2004,1715.806,1722.574,1702.929,1721.752,26552606,0
02/23/2004,1725.594,1730.279,1680.893,1681.654,30566856,0
02/24/2004,1675.635,1683.043,1650.177,1682.297,29305682,0
02/25/2004,1684.902,1700.498,1642.691,1647.381,26285834,0
02/26/2004,1642.409,1655.295,1628.84,1654.898,25085848,0
02/27/2004,1657.262,1675.323,1657.039,1675.067,21316242,0
03/01/2004,1676.222,1690.07,1661.339,1689.76,21458634,0
03/02/2004,1692.616,1694.815,1677.979,1687.278,21959202,0
03/03/2004,1686.964,1688.935,1654.564,1661.812,20541766,0
03/04/2004,1658.634,1670.156,1642.625,1668.874,19255238,0
03/05/2004,1671.061,1675.026,1660.213,1662.096,18133416,0
03/08/2004,1660.642,1665.728,1635.438,1637.144,22766482,0
03/09/2004,1636.206,1659.647,1634.71,1637.099,18792044,0
03/10/2004,1639.68,1678.403,1639.68,1678.073,18952304,0
03/11/2004,1680.313,1698.781,1672.668,1691.643,20650830,0
03/12/2004,1692.87,1699.249,1680.452,1694.743,18390718,0
03/15/2004,1696.942,1738.984,1696.824,1736.22,29065090,0
03/16/2004,1741.623,1747.981,1730.735,1745.543,25148776,0
03/17/2004,1746.74,1750.713,1730.266,1745.098,21244536,0
03/18/2004,1746.176,1755.101,1714.895,1717.26,23578002,0
03/19/2004,1715.473,1748.187,1710.836,1747.872,20193520,0
03/22/2004,1749.709,1760.076,1742.372,1755.685,20490810,0
03/23/2004,1755.321,1755.332,1731.489,1741.695,20729146,0
03/24/2004,1740.89,1752.418,1729.511,1740.054,20233070,0
03/25/2004,1737.488,1751.813,1725.984,1736.477,18123060,0
03/26/2004,1737.058,1741.565,1720.876,1734.047,17971982,0
03/29/2004,1734.59,1740.305,1717.864,1719.674,17799934,0
03/30/2004,1718.783,1727.178,1711.664,1724.277,15167516,0
03/31/2004,1726.569,1745.703,1724.21,1741.623,17695362,0
04/01/2004,1744.709,1758.982,1741.33,1758.147,19312172,0
04/02/2004,1760.467,1771.672,1756.653,1768.645,23211072,0
04/05/2004,1771.737,1774.12,1753.713,1766.483,26351058,0
04/06/2004,1767.322,1777.744,1754.741,1777.516,25421632,0
04/07/2004,1779.427,1783.007,1771.13,1774.552,24717080,0
04/08/2004,1774.398,1778.095,1765.022,1770.279,24467966,0
04/09/2004,1770.911,1778.22,1721.59,1727.348,26828828,0
04/12/2004,1717.203,1729.622,1702.4,1722.986,20293370,0
04/13/2004,1724.578,1734.918,1710.391,1715.136,20636894,0
04/14/2004,1714.526,1716.82,1678.336,1697.156,21530458,0
04/15/2004,1697.244,1705.017,1674.911,1679.076,16507156,0
04/16/2004,1678.972,1694.557,1656.302,1693.861,19029894,0
04/19/2004,1695.333,1698.691,1672.354,1675.885,14759026,0
04/20/2004,1674.363,1682.05,1659.946,1669.422,13670257,0
04/21/2004,1669.382,1675.36,1645.078,1651.577,15865939,0
04/22/2004,1649.051,1659.791,1637.29,1657.785,13383034,0
04/23/2004,1653.944,1653.99,1632.559,1635.501,13463930,0
04/26/2004,1633.269,1644.502,1623.049,1635.499,10944212,0
04/27/2004,1636.438,1640.695,1608.811,1611.86,13376477,0
04/28/2004,1606.421,1615.143,1589.1,1606.801,13260498,0
04/29/2004,1605.302,1613.555,1578.094,1579.447,14230964,0
04/30/2004,1579.966,1599.561,1572.23,1595.587,12990051,0
05/10/2004,1600.626,1603.074,1559.713,1560.9351,7260825,0
05/11/2004,1556.717,1570.761,1545.631,1568.059,8208075,0
05/12/2004,1568.409,1604.424,1564.139,1603.768,11874966,0
05/13/2004,1605.704,1606.072,1589.458,1597.57,9567336,0
05/14/2004,1596.734,1597.319,1558.538,1562.688,10072769,0
05/17/2004,1556.673,1562.392,1537.466,1539.959,8873142,0
05/18/2004,1537.338,1555.859,1526.238,1555.442,12609870,0
05/19/2004,1559.262,1575.378,1548.161,1558.287,13211805,0
05/20/2004,1556.685,1571.303,1542.219,1549.061,10559511,0
05/21/2004,1548.563,1559.859,1545.619,1558.33,10149540,0
05/24/2004,1559.552,1562.332,1547.359,1550.348,9315736,0
05/25/2004,1549.021,1549.588,1516.345,1518.045,10111280,0
05/26/2004,1515.156,1529.914,1508.645,1524.436,8092712,0
05/27/2004,1524.943,1559.551,1515.973,1557.178,13529194,0
05/28/2004,1558.416,1561.004,1545.648,1548.722,9525949,0
05/31/2004,1549.031,1556.794,1544.713,1555.906,8092426,0
06/01/2004,1555.562,1579.82,1553.118,1579.658,14386479,0
06/02/2004,1580.209,1580.57,1562.239,1567.067,14522630,0
06/03/2004,1566.421,1566.828,1540.741,1543.527,11785274,0
06/04/2004,1541.093,1549.496,1534.992,1542.086,11746335,0
06/07/2004,1538.463,1538.499,1508.874,1517.145,9975911,0
06/08/2004,1514.783,1519.991,1488.63,1493.814,10754945,0
06/09/2004,1492.199,1497.182,1464.16,1468.071,12367770,0
06/10/2004,1465.556,1478.167,1456.321,1468.344,11337074,0
06/11/2004,1471.689,1499.459,1469.536,1472.072,11086339,0
06/14/2004,1471.446,1471.446,1431.314,1438.736,11295660,0
06/15/2004,1436.082,1469.571,1433.033,1463.777,10726086,0
06/16/2004,1465.227,1491.686,1452.578,1475.416,11787133,0
06/17/2004,1475.273,1478.489,1443.534,1445.501,9847524,0
06/18/2004,1442.476,1442.48,1411.031,1427.301,10520460,0
06/21/2004,1421.828,1434.204,1414.969,1433.467,8221234,0
06/22/2004,1434.416,1456.13,1430.963,1450.683,11141370,0
06/23/2004,1450.069,1450.109,1428.797,1440.729,8713056,0
06/24/2004,1438.311,1447.394,1426.492,1427.754,9506898,0
06/25/2004,1426.554,1434.473,1399.391,1401.113,9854145,0
06/28/2004,1396.361,1397.522,1380.197,1385.181,8313757,0
06/29/2004,1384.643,1409.376,1376.218,1408.689,10654000,0
06/30/2004,1408.272,1415.844,1394.676,1399.162,8709699,0
07/01/2004,1398.198,1445.102,1396.347,1441.068,14580099,0
07/02/2004,1441.121,1447.612,1428.074,1441.19,11068765,0
07/05/2004,1440.17,1444.932,1429.12,1444.59,8398896,0
07/06/2004,1445.398,1466.784,1445.316,1450.501,12579503,0
07/07/2004,1448.95,1448.956,1434.293,1438.398,8110749,0
07/08/2004,1436.473,1440.638,1426.948,1439.783,7158494,0
07/09/2004,1439.735,1451.752,1429.139,1430.654,7418729,0
07/12/2004,1426.251,1426.251,1393.807,1397.148,8930134,0
07/13/2004,1395.353,1403.141,1389.159,1399.461,7358626,0
07/14/2004,1399.865,1408.987,1378.912,1403.755,10506909,0
07/15/2004,1404.471,1422.256,1399.984,1421.544,12771154,0
07/16/2004,1423.687,1458.385,1422.24,1456.13,22935944,0
07/19/2004,1456.771,1465.84,1447.05,1457.537,13493061,0
07/20/2004,1457.227,1457.291,1440.056,1447.941,12447571,0
07/21/2004,1446.517,1452.858,1436.847,1448.037,9644045,0
07/22/2004,1448.128,1449.686,1404.542,1407.438,13235340,0
07/23/2004,1403.36,1408.457,1387.262,1407.396,10997608,0
07/26/2004,1401.843,1401.881,1381.905,1387.67,8444411,0
07/27/2004,1386.995,1395.311,1373.42,1384.128,9508097,0
07/28/2004,1385.504,1397.167,1366.503,1388.81,10422292,0
07/29/2004,1388.617,1407.356,1385.962,1407.331,11508945,0
07/30/2004,1408.489,1409.119,1384.738,1386.202,9311763,0
08/02/2004,1381.877,1383.077,1370.499,1373.217,7271499,0
08/03/2004,1371.275,1378.196,1363.693,1366.258,7792464,0
08/04/2004,1365.665,1424.553,1364.009,1404.505,17709082,0
08/05/2004,1402.374,1413.082,1387.546,1389.039,11043246,0
08/06/2004,1388.073,1400.954,1380.315,1390.461,9235484,0
08/09/2004,1388.084,1397.59,1382.943,1395.848,8224818,0
08/10/2004,1396.623,1404.722,1390.943,1400.769,7162672,0
08/11/2004,1401.021,1401.251,1382.244,1384.964,7948078,0
08/12/2004,1378.794,1378.794,1357.079,1368.196,8755345,0
08/13/2004,1361.985,1377.816,1358.315,1368.45,8592050,0
08/16/2004,1366.516,1369.866,1350.839,1354.511,8121606,0
08/17/2004,1354.382,1364.409,1344.813,1360.2,7568852,0
08/18/2004,1359.871,1371.234,1357.027,1358.216,7980519,0
08/19/2004,1357.231,1357.268,1333.479,1340.45,8623672,0
08/20/2004,1338.307,1349.475,1327.769,1341.738,8835866,0
08/23/2004,1339.933,1339.936,1322.979,1325.413,6770421,0
08/24/2004,1323.791,1347.151,1317.556,1344.626,10166386,0
08/25/2004,1344.462,1346.967,1334.292,1339.784,6879255,0
08/26/2004,1339.616,1340.948,1330.223,1334.422,6084274,0
08/27/2004,1333.307,1337.73,1314.6,1320.614,7126479,0
08/30/2004,1318.318,1322.232,1310.024,1319.407,6289423,0
08/31/2004,1342.302,1360.754,1331.762,1342.062,12592352,0
09/01/2004,1340.75,1340.771,1319.862,1321.462,6758693,0
09/02/2004,1319.071,1328.607,1303.188,1327.927,9207820,0
09/03/2004,1327.807,1333.219,1319.825,1327.116,8206269,0
09/06/2004,1326.459,1326.873,1315.958,1321.465,6085463,0
09/07/2004,1321.208,1325.683,1312.312,1324.294,6308507,0
09/08/2004,1322.84,1323.259,1302.113,1309.333,8600496,0
09/09/2004,1307.468,1307.472,1281.749,1284.307,8667538,0
09/10/2004,1281.583,1287.747,1270.937,1287.081,6512138,0
09/13/2004,1285.319,1285.319,1259.432,1260.316,7293314,0
09/14/2004,1266.232,1305.734,1266.232,1300.357,13197996,0
09/15/2004,1303.288,1374.036,1301.376,1355.226,30964442,0
09/16/2004,1364.25,1377.99,1354.2,1371.201,24053604,0
09/17/2004,1373.499,1415.64,1368.543,1414.702,33018704,0
09/20/2004,1423.972,1463.793,1422.899,1463.221,44940848,0
09/21/2004,1466.203,1467.543,1436.51,1448.562,38403424,0
09/22/2004,1444.254,1451.413,1414.701,1420.148,32238924,0
09/23/2004,1417.391,1464.976,1408.61,1464.779,23744934,0
09/24/2004,1475.091,1496.214,1434.31,1435.563,43475624,0
09/27/2004,1452.508,1466.402,1419.313,1427.398,21099196,0
09/28/2004,1430.221,1438.048,1416.603,1435.589,15027514,0
09/29/2004,1436.706,1438.977,1417.829,1420.009,14036572,0
09/30/2004,1418.108,1420.052,1390.684,1396.7,13680023,0
10/08/2004,1395.669,1423.204,1373.928,1422.929,13813984,0
10/11/2004,1424.225,1437.572,1409.223,1413.154,23214829,0
10/12/2004,1410.61,1410.61,1380.692,1384.439,17089837,0
10/13/2004,1382.356,1393.652,1372.063,1386.721,14284111,0
10/14/2004,1386.858,1387.362,1331.131,1332.938,17247771,0
10/15/2004,1328.472,1340.116,1312.55,1330.518,13543168,0
10/18/2004,1332.521,1341.783,1316.323,1335.394,10119136,0
10/19/2004,1339.064,1361.814,1334.465,1337.618,13040369,0
10/20/2004,1337.714,1337.715,1311.877,1330.584,11864561,0
10/21/2004,1331.22,1340.963,1304.544,1310.545,16436469,0
10/22/2004,1310.854,1330.56,1294.041,1329.355,17925061,0
10/25/2004,1337.254,1346.881,1308.892,1311.151,17566033,0
10/26/2004,1309.622,1325.202,1289.873,1324.783,17069712,0
10/27/2004,1326.917,1343.029,1314.867,1342.799,20768242,0
10/28/2004,1340.815,1356.631,1336.75,1341.737,19593829,0
10/29/2004,1316.599,1337.276,1304.067,1320.536,17905715,0
11/01/2004,1317.658,1323.101,1304.294,1305.291,11961915,0
11/02/2004,1303.878,1306.278,1290.988,1301.528,10960955,0
11/03/2004,1304.575,1327.5,1301.324,1326.749,13282835,0
11/04/2004,1328.115,1338.264,1301.363,1304.776,13974384,0
11/05/2004,1308.654,1315.941,1298.707,1305.128,9996360,0
11/08/2004,1303.522,1307.619,1292.909,1304.229,7376656,0
11/09/2004,1304.371,1313.151,1299.942,1307.429,7111640,0
11/10/2004,1310.319,1360.713,1302.704,1354.386,23319738,0
11/11/2004,1358.647,1379.86,1346.029,1347.07,27429895,0
11/12/2004,1346.843,1360.329,1341.124,1352.217,15744105,0
11/15/2004,1354.478,1370.616,1354.478,1370.046,14230535,0
11/16/2004,1372.576,1376.189,1361.279,1370.389,14165607,0
11/17/2004,1370.698,1370.792,1350.521,1356.138,12234261,0
11/18/2004,1353.498,1368.061,1352.886,1367.828,11589095,0
11/19/2004,1369.806,1380.076,1365.241,1379.96,14107904,0
11/22/2004,1381.579,1387.342,1374.406,1383.02,16667439,0
11/23/2004,1383.525,1383.787,1368.143,1371.244,16328520,0
11/24/2004,1371.323,1380.766,1358.452,1359.125,16355434,0
11/25/2004,1358.408,1362.159,1348.406,1358.333,13425338,0
11/26/2004,1357.536,1362.494,1354.795,1356.727,10434933,0
11/29/2004,1354.575,1354.575,1335.608,1337.434,10083151,0
11/30/2004,1335.998,1341.482,1332.288,1340.771,9277245,0
12/01/2004,1340.916,1342.546,1332.967,1334.944,9553429,0
12/02/2004,1333.573,1334.058,1324.553,1333.09,12804483,0
12/03/2004,1333.009,1343.711,1332.856,1337.197,13505016,0
12/06/2004,1337.807,1342.831,1327.383,1339.644,10664785,0
12/07/2004,1339.818,1340.879,1322.818,1323.752,10236805,0
12/08/2004,1331.277,1337.87,1322.051,1326.438,8593358,0
12/09/2004,1326.744,1352.455,1318.468,1338.81,15257911,0
12/10/2004,1336.628,1340.365,1316.643,1317.717,11072386,0
12/13/2004,1312.605,1314.4,1299.804,1309.695,8549453,0
12/14/2004,1309.066,1315.894,1303.149,1307.553,8045982,0
12/15/2004,1307.34,1317.816,1291.855,1313.045,11405089,0
12/16/2004,1311.027,1317.617,1302.485,1305.018,9058802,0
12/17/2004,1303.94,1303.94,1288.237,1290.49,7662099,0
12/20/2004,1286.066,1286.066,1272.146,1275.459,8053107,0
12/21/2004,1275.087,1285.705,1271.03,1275.17,6999529,0
12/22/2004,1277.183,1307.726,1275.063,1307.57,13339675,0
12/23/2004,1308.576,1308.589,1280.718,1282.719,8476088,0
12/24/2004,1281.318,1290.657,1280.38,1285.036,7180521,0
12/27/2004,1285.41,1292.313,1276.73,1280.272,7231149,0
12/28/2004,1280.931,1283.631,1271.91,1278.943,7758212,0
12/29/2004,1278.688,1285.549,1270.887,1274.313,8713987,0
12/30/2004,1273.154,1280.571,1264.152,1273.709,8812857,0
12/31/2004,1275.386,1280.827,1264.486,1266.496,8303949,0
01/04/2005,1260.782,1260.782,1238.179,1242.774,8161770,0
01/05/2005,1241.682,1258.58,1235.746,1251.937,8678651,0
01/06/2005,1252.493,1252.735,1234.236,1239.43,7922254,0
01/07/2005,1239.323,1256.313,1235.508,1244.746,8940871,0
01/10/2005,1243.576,1252.723,1236.089,1252.401,7234683,0
01/11/2005,1252.711,1260.871,1247.835,1257.462,7725570,0
01/12/2005,1257.17,1257.193,1246.422,1256.923,6769585,0
01/13/2005,1255.718,1259.499,1251.016,1256.314,8746707,0
01/14/2005,1255.871,1268.856,1243.873,1245.62,9898327,0
01/17/2005,1235.574,1236.397,1214.065,1216.652,10028565,0
01/18/2005,1215.776,1226.043,1207.052,1225.454,10190288,0
01/19/2005,1225.075,1225.075,1214.635,1218.108,9377195,0
01/20/2005,1213.368,1213.96,1199.167,1204.394,10310284,0
01/21/2005,1201.933,1237.909,1189.211,1234.476,16970080,0
01/24/2005,1258.024,1265.949,1239.8,1255.777,18020207,0
01/25/2005,1252.354,1254.866,1239.164,1254.234,11813924,0
01/26/2005,1252.372,1254.232,1240.131,1241.958,9640691,0
01/27/2005,1239.579,1241.137,1223.877,1225.891,9412829,0
01/28/2005,1223.727,1226.304,1208.857,1213.673,8170557,0
01/31/2005,1210.755,1210.755,1190.173,1191.823,9078062,0
02/01/2005,1189.501,1203.066,1187.26,1188.931,9340222,0
02/02/2005,1189.502,1253.159,1189.502,1252.5,19054062,0
02/03/2005,1253.813,1269.155,1236.179,1242.307,20415225,0
02/04/2005,1238.609,1274.115,1235.64,1269.004,17028293,0
02/16/2005,1276.015,1291.465,1270.318,1278.88,14445455,0
02/17/2005,1280.028,1280.028,1263.711,1276.134,11218612,0
02/18/2005,1275.664,1278.624,1258.561,1258.969,10688050,0
02/21/2005,1259.528,1284.937,1259.509,1284.48,12536922,0
02/22/2005,1285.629,1312.533,1282.783,1309.277,22602815,0
02/23/2005,1309.624,1316.588,1299.146,1309.475,24189127,0
02/24/2005,1307.036,1310.967,1296.979,1309.949,20115815,0
02/25/2005,1311.367,1328.533,1311.205,1312.445,24069610,0
02/28/2005,1311.439,1315.137,1298.928,1306.003,17651432,0
03/01/2005,1305.249,1308.758,1295.642,1303.412,13980952,0
03/02/2005,1303.31,1316.723,1285.916,1287.45,18628635,0
03/03/2005,1285.197,1295.253,1276.88,1294.339,12823609,0
03/04/2005,1294.156,1299.596,1286.481,1287.714,11049958,0
03/07/2005,1288.408,1296.88,1287.74,1293.739,10762246,0
03/08/2005,1298.25,1318.895,1296.908,1318.271,17984398,0
03/09/2005,1321.208,1326.076,1310.235,1316.791,20567187,0
03/10/2005,1316.9,1316.9,1282.528,1286.233,17897669,0
03/11/2005,1284.513,1292.529,1278.153,1289.941,14996714,0
03/14/2005,1288.985,1304.112,1271.511,1293.5,18692502,0
03/15/2005,1293.132,1293.259,1266.637,1269.144,15642719,0
03/16/2005,1267.052,1268.187,1247.893,1255.589,13663373,0
03/17/2005,1255.985,1257.794,1242.513,1243.475,12895543,0
03/18/2005,1242.453,1248.034,1223.615,1227.403,12452432,0
03/21/2005,1226.143,1232.817,1220.824,1231.046,9963687,0
03/22/2005,1230.682,1231.676,1202.427,1206.922,14653309,0
03/23/2005,1205.755,1218.011,1194.322,1201.649,13440605,0
03/24/2005,1200.257,1208.608,1187.581,1208.192,11477190,0
03/25/2005,1207.203,1211.16,1199.87,1205.634,9527589,0
03/28/2005,1204.85,1204.85,1185.456,1200.113,9023233,0
03/29/2005,1199.691,1209.229,1194.589,1195.018,9233160,0
03/30/2005,1192.447,1192.447,1171.811,1172.574,11383481,0
03/31/2005,1168.828,1181.531,1162.031,1181.236,10437790,0
04/01/2005,1180.373,1237.8,1173.543,1223.566,19660332,0
04/04/2005,1212.118,1218.275,1196.945,1202.967,13794401,0
04/05/2005,1200.691,1209.341,1189.255,1191.745,11582684,0
04/06/2005,1191.198,1220.415,1183.906,1214.868,16727966,0
04/07/2005,1216.728,1248.062,1213.65,1225.487,24276814,0
04/08/2005,1225.049,1249.203,1218.759,1248.521,17768998,0
04/11/2005,1248.15,1252.813,1235.356,1240.972,19300757,0
04/12/2005,1239.134,1239.134,1218.512,1219.511,13075881,0
04/13/2005,1228.974,1254.319,1228.974,1248.203,19547071,0
04/14/2005,1252.206,1253.598,1233.237,1234.332,15616198,0
04/15/2005,1229.68,1229.68,1213.203,1216.962,14262298,0
04/18/2005,1212.392,1212.392,1190.984,1197.735,11671176,0
04/19/2005,1196.281,1202.492,1191.231,1199.902,10950126,0
04/20/2005,1198.956,1198.956,1178.64,1184.193,11182984,0
04/21/2005,1182.205,1190.541,1167.994,1172.556,13266844,0
04/22/2005,1171.028,1177.885,1163.402,1169.187,13578363,0
04/25/2005,1166.342,1166.342,1146.414,1157.971,13547648,0
04/26/2005,1155.644,1169.145,1151.637,1165.335,13974141,0
04/27/2005,1165.099,1166.198,1148.138,1148.757,13612865,0
04/28/2005,1145.746,1172.71,1135.733,1169.118,17419743,0
04/29/2005,1168.331,1170.199,1155.985,1159.146,14105696,0
05/09/2005,1160.62,1165.39,1130.411,1130.835,10869350,0
05/10/2005,1126.818,1135.798,1108.42,1135.561,13164154,0
05/11/2005,1134.595,1140.171,1121.867,1124.271,10995569,0
05/12/2005,1122.178,1122.916,1099.84,1103.993,12355883,0
05/13/2005,1101.606,1120.169,1093.281,1107.627,13474947,0
05/16/2005,1105.397,1105.397,1082.137,1095.468,10227759,0
05/17/2005,1091.258,1108.178,1083.943,1099.64,11568727,0
05/18/2005,1099.74,1108.844,1090.299,1102.965,10378408,0
05/19/2005,1101.753,1107.227,1083.115,1103.475,10658166,0
05/20/2005,1100.491,1108.61,1094.669,1099.269,9584041,0
05/23/2005,1095.308,1095.308,1069.435,1070.844,9533945,0
05/24/2005,1065.998,1078.098,1057.536,1073.847,11029454,0
05/25/2005,1072.521,1082.179,1064.875,1072.137,9807597,0
05/26/2005,1071.212,1077.441,1055.816,1058.867,9498556,0
05/27/2005,1056.323,1068.211,1050.055,1051.946,10146251,0
05/30/2005,1049.721,1063.947,1043.276,1060.162,8599816,0
05/31/2005,1061.612,1070.502,1057.748,1060.738,9239224,0
06/01/2005,1059.61,1063.518,1035.706,1039.187,10062490,0
06/02/2005,1036.73,1036.73,1008.754,1016.063,11465556,0
06/03/2005,1013.903,1019.922,1000.522,1013.637,10016268,0
06/06/2005,1010.381,1034.853,998.228,1034.378,11043599,0
06/07/2005,1036.617,1055.629,1029.539,1030.941,15703053,0
06/08/2005,1044.179,1118.694,1040.158,1115.582,40282852,0
06/09/2005,1118.806,1146.417,1103.681,1131.052,40690928,0
06/10/2005,1130.554,1130.554,1101.828,1108.286,28410801,0
06/13/2005,1105.961,1112.101,1085.866,1106.291,19203779,0
06/14/2005,1108.337,1119.676,1092.402,1093.464,18368255,0
06/15/2005,1090.458,1090.458,1070.065,1072.836,15267633,0
06/16/2005,1071.772,1086.348,1064.027,1086.01,14483083,0
06/17/2005,1090.114,1094.669,1079.078,1085.61,16752562,0
06/20/2005,1087.849,1115.862,1073.41,1115.62,21468619,0
06/21/2005,1115.665,1115.665,1098.904,1101.486,15478090,0
06/22/2005,1098.958,1103.249,1090.745,1102.033,12351453,0
06/23/2005,1100.559,1106.749,1092.478,1093.702,11484886,0
06/24/2005,1091.989,1102.23,1087.693,1101.882,11121075,0
06/27/2005,1108.465,1129.959,1108.465,1124.64,21842381,0
06/28/2005,1120.945,1120.945,1105.341,1108.588,13458431,0
06/29/2005,1111.667,1113.522,1103.906,1104.992,13469379,0
06/30/2005,1103.477,1103.477,1078.1,1080.938,13785959,0
07/01/2005,1077.313,1077.313,1053.631,1055.594,13597814,0
07/04/2005,1050.242,1050.242,1030.179,1047.278,12275958,0
07/05/2005,1043.883,1047.823,1032.515,1039.043,10494885,0
07/06/2005,1040.699,1044.779,1028.22,1033.545,9196428,0
07/07/2005,1033.218,1044.053,1030.498,1038.597,8570426,0
